time,clean,noisy
6.093551,9.292440159881156,-0.9118608905078656
6.094285,9.309537654079465,-0.47791931709170576
6.102119,9.317335389751216,-1.1080391298585077
6.103014,9.328824266693818,-2.176447781999089
6.128844,9.345602181561318,1.8314130410788891
6.13027,9.359903356615042,-0.33924570098233
6.134249,9.372319013616993,1.519174651189715
6.135152,9.38302492119911,-2.5605181843677336
6.166738,9.399563151568502,-0.3909383705609546
6.168181,9.414024116287633,1.3660156005144906
6.171492,9.426152151891854,-4.022233181492628
6.172198,9.440565179711363,1.4272993397669413
6.196638,9.456895683515729,-1.8678363550768324
6.197378,9.471132942703292,-0.6160418178289877
6.202067,9.484539295630752,0.1829110900593207
6.202802,9.500710009769712,-1.7431427902315235
6.226744,9.516241565247054,-1.3236375774055134
6.228199,9.530718508932726,-0.4105709894969465
6.231175,9.54533926331726,-0.8625250397855062
6.232054,9.561573893322382,-0.43036518831485004
6.260636,9.577441007097075,-2.47586540269306
6.261376,9.591742182150801,-2.0139538792434646
6.265046,9.607034053130036,0.38171026719907
6.265788,9.622821272072027,-1.6925453349607729
6.290724,9.639902787303795,1.3597412452071271
6.291469,9.654124067524817,-2.995579566575991
6.294442,9.67133341448891,-2.8202979439108358
6.295888,9.685346968144906,-1.9757668013213312
6.32054,9.70292383133943,-0.487883187837463
6.321278,9.716985321895047,-1.2988416370199047
6.324249,9.73427456369184,-0.5030519883034934
6.326795,9.750253530232317,0.9463544998612221
6.349538,9.764299041821396,-1.8870156925820165
6.351267,9.78158828361819,-2.5577271923487164
6.359205,9.797375502560179,-2.0921176862988364
6.359938,9.8115168879485,-2.5418109111032496
6.383382,9.829077772176483,-1.9274480422996252
6.38505,9.845408275980848,-1.3586498333203245
6.391319,9.861115600090136,-2.2152157736351725
6.392056,9.87536883824424,-0.5617041723571141
6.417058,9.891363783751256,-1.2709047245685348
6.420457,9.908828794179996,-2.683102756961132
6.430963,9.92279441093637,-2.2001330055126225
6.4317,9.938421840212955,-2.561772913848335
6.456254,9.954960070582347,-0.15334923417343838
6.457698,9.970571520892392,0.6010266714916295
6.461883,9.988260236852696,-0.7707293723746123
6.462622,10.002401622241017,-2.5865374555289673
6.486133,10.018891915710789,-0.9651317634832779
6.48758,10.034455429121213,1.148072882897214
6.491069,10.052687429943894,-0.15769847907843904
6.492504,10.066908710164919,-2.8697648669958724
6.516537,10.084597426125224,-2.5165832237978787
6.518085,10.09917024361014,-5.007537774366603
6.522456,10.115996095377259,0.08566448299249174
6.52388,10.131591566720761,-2.0849247457474096
6.549104,10.149775630643823,-2.666012062603052
6.550902,10.164172679496792,-2.800840716327402
6.553875,10.181030489196994,-1.3903800665211925
6.555303,10.1967058553732,-2.090226099571087
6.578273,10.21484198239664,-0.2801620688651134
