time,clean,noisy
1.626658,-2.9214074112671318,-4.709874777822298
1.627351,-2.961425767206039,-8.194311491992512
1.630467,-3.0027252499568062,-4.435614441184471
1.631156,-3.0425076088514227,-4.376709063611072
1.648467,-3.0834025252405497,-1.1776129848394585
1.649161,-3.121937471186776,-5.546571857596208
1.652859,-3.1615175469005723,-2.6315248485248324
1.653561,-3.2008279117066087,-6.395242958273531
1.67167,-3.2388571497007845,-3.4248161739393987
1.672364,-3.27634696587944,-7.769485671234439
1.674694,-3.313803068194626,-4.327141888144338
1.675387,-3.3505511793769416,-7.615605003368385
1.693774,-3.3884792757807074,-3.113573133779992
1.694464,-3.424553109693622,-4.986613213690742
1.697685,-3.4605258020161274,-4.663149756930348
1.698377,-3.4961950695674027,-5.915554726415898
1.716362,-3.5317969093917374,-6.9699786659330965
1.717053,-3.5666570442197316,-4.800475629121834
1.721022,-3.6014160374573163,-4.264591362439814
1.721733,-3.636613310920011,-6.788615726000296
1.738984,-3.670596885297785,-4.066620619890966
1.73968,-3.7037713269522787,-3.2073968464223093
1.744029,-3.7368783408798327,-5.718989728651182
1.744737,-3.770255065715147,-2.0672147093794457
1.766068,-3.8024518053290106,-5.2907076484919004
1.766762,-3.834041695400414,-6.967924253085718
1.771858,-3.8645190279773067,-8.95075601703069
1.772552,-3.89573806555054,-7.7105485847385475
1.791379,-3.9259456872196727,-2.129117935258374
1.792075,-3.9550407513942942,-1.3413126267614939
1.795557,-3.9841021017054468,-6.955989743378335
1.796253,-4.012826313381899,-5.5093324996855415
1.814078,-4.04151681119488,-9.2495866714141
1.81478,-4.068285618790071,-3.3238948768351815
1.819296,-4.094885857067912,-1.2355952616049661
1.820004,-4.121722092390043,-5.356183230955938
1.840278,-4.147243487036844,-4.457307010717733
1.840976,-4.171247757827493,-5.7022061776271515
1.844634,-4.194948603846913,-3.998434775246965
1.845343,-4.218447166685514,-4.272286482987427
1.866471,-4.241777160206764,-4.2308924479501195
1.86718,-4.263354032827572,-6.999903232320699
1.869883,-4.283076642957531,-5.295241372025363
1.870819,-4.3032375333126005,-7.430586631965643
1.889069,-4.323364709804199,-6.187428048148903
1.889775,-4.3400193583583855,-7.2015717680981135
1.892647,-4.3569100039568625,-5.953779995813022
1.893337,-4.3735983663745195,-8.811648892141289
1.91167,-4.389376454478486,-3.0648492562660086
1.912382,-4.418168093881878,-5.481541746881822
1.915255,-4.44729687191997,-5.068368046510446
1.915954,-4.475447947917432,-6.807339826799498
1.934598,-4.504408156638173,-11.88261823162485
1.935423,-4.529929551284974,-1.1401876677606062
1.939374,-4.554911524116254,-2.0708896734868922
1.940074,-4.579016936497315,-3.8464964403953794
1.965668,-4.604201192509416,-5.554500150911555
1.966409,-4.625811778993695,-11.671960597612038
1.969836,-4.647388651614505,-3.5723304846536013
1.970536,-4.667751825150393,-7.871697535092126
1.991133,-4.689126414590382,-5.863247376125114
1.991824,-4.70729818700072,-12.983298488554935
1.993689,-4.726380233724748,-3.1327204023390287
1.994378,-4.744518292271615,-5.9172605674716
2.013209,-4.762723778545423,-8.077438437077975
2.014141,-4.77829958346857,-5.8665031899568545
2.018689,-4.792965114078026,-11.69076672493623
2.019386,-4.807462075370131,-11.382082604174833
2.039078,-4.821723039617947,-5.667141999181496
2.039777,-4.8328486145630505,-3.5652107147609433
2.046643,-4.844041617235095,-10.741612404429029
2.047343,-4.8549986228628494,-9.209089568567787
2.065683,-4.865449920538554,-6.18143783644345
2.066385,-4.873069253682777,-2.9926793928504978
2.068748,-4.881868572048451,-7.039721403361536
2.069447,-4.8900273270081955,-11.775152392375773
2.088273,-4.897006096746488,-5.96961501285
2.088971,-4.90179346535923,-10.189174763455174
2.093463,-4.9058054151121615,-14.489959573705868
2.094175,-4.910087075772853,-8.049402648004289
2.118296,-4.913357320529445,-11.193076691051555
2.118992,-4.913930456208434,-9.03613881309688
2.121826,-4.9146384473413045,-5.755941913740747
2.12252,-4.914368736433545,-11.682698461527789
2.140349,-4.914874444385595,-6.8463760487295815
2.141046,-4.912312190761874,-10.707302798174641
2.144117,-4.909446512366922,-5.549789080183067
2.144813,-4.906614547835441,-8.086374040072032
2.162892,-4.902332887174749,-16.43950233035994
2.16359,-4.897309521517717,-9.148615475740613
2.16827,-4.8913758815469945,-13.869175852335637
2.168963,-4.885543383166683,-5.593596458074997
2.189071,-4.879137749107381,-3.8279388224236053
2.18977,-4.870439572332117,-8.288082770436224
2.19297,-4.861842537147264,-6.619949281781876
2.193658,-4.851627236515849,-7.12720209916783
2.212823,-4.8423896379250655,-11.322462007754801
2.213515,-4.831297776843431,-8.881412931381673
2.217396,-4.819194499857695,-14.063187504352069
2.21809,-4.807124936735431,-2.3136871022651246
2.243102,-4.7952913706574565,-15.007872248685569
2.243804,-4.781873252996391,9.121475476563184
2.248899,-4.768084282837155,-6.6235895474240385
2.249594,-4.753722176998928,-5.552080917414232
2.267569,-4.7394274988876415,-2.4603277988533505
2.268273,-4.723244844422036,-7.7162971879490385
2.271151,-4.7080736058605295,-8.195735293201494
2.271841,-4.691823523667982,1.0234296342875329
2.290407,-4.675404872158086,-4.672785996813051
2.291092,-4.658143374061438,-6.914751507457824
2.293679,-4.640983017555202,-2.81058141800997
2.294368,-4.624260941274073,-3.008400204537594
2.313119,-4.606527449088845,-5.270190213645926
2.314032,-4.587917396453398,-6.178346269229886
2.316662,-4.570487329039401,-6.6844803254769305
2.31736,-4.552720122990705,-13.341354561057388
2.336732,-4.534346067399546,-5.7301678198104735
2.337426,-4.515500017719809,-3.113122871268722
2.341703,-4.496451684859252,-10.435827857279218
2.342409,-4.477302210408284,-7.116273550692299
2.382091,-4.4579841666399656,-1.8270894959869497
2.383015,-4.438362698100417,-6.923786935950118
2.38628,-4.41772981365677,-1.9150062640114651
2.386979,-4.398040917390281,-4.052715984782543
2.40677,-4.377138322038872,-8.684026111026792
2.407474,-4.355999729643173,-6.604418261146588
2.42953,-4.335130848155234,-3.231424587260131
2.430224,-4.313216836899725,-13.796677565273736
2.432073,-4.2916062504154455,-9.984126226940312
2.432771,-4.270433944156276,-12.145040995042525
2.453151,-4.248250221993007,-8.691490699189051
2.453851,-4.2259653582393275,-9.051324654622743
2.456181,-4.204422199481988,-1.4193107624007952
2.456888,-4.182541902089949,-11.584990717988752
2.47702,-4.16079646015179,-8.644097181960767
2.47772,-4.138410454807701,-7.783068283613141
2.479582,-4.1160581633270805,-9.740465527227268
2.480272,-4.092997880713591,-11.975720855398654
2.498272,-4.070982727867673,-7.210102399888519
2.498971,-4.048731577977463,-6.161713829732519
2.500818,-4.026177003316024,-6.54741794715593
2.501516,-4.002847009794774,-4.758124765166291
2.520949,-3.9809329985392647,4.227622655505919
2.521764,-3.9586144209221157,-6.90354502161513
2.524389,-3.935183285810456,-7.478461404312048
2.525089,-3.9116510091083865,-6.1705628198252285
2.544532,-3.889130148310417,-11.120843060551795
2.54524,-3.866575573648978,-5.376044048075179
2.548234,-3.8428072999026184,-5.5366753369135955
2.548928,-3.819207595473608,-4.89435956486966
2.569794,-3.7965855930852284,-4.301011894537392
2.570492,-3.772851033202338,-5.475630503526552
2.572742,-3.7493861842272085,-7.689592272904694
2.573432,-3.7258539075251385,-5.196548911245967
2.592896,-3.7022204892326585,-4.146918324614517
2.593715,-3.6785533570767086,-3.5923821142173122
2.600776,-3.655054794238108,-1.6681728012151849
2.601471,-3.6321967948054388,-7.3545601448959115
2.622421,-3.6080239546974386,-6.578866111719857
2.623235,-3.585031099810889,-6.0894347247590535
2.626125,-3.561026829020239,-3.7522652842317563
2.626821,-3.5370562720930594,-3.162006489851448
2.645876,-3.51409713106998,-3.2570291512970817
2.646576,-3.49053114050444,-6.611048310280157
2.651066,-3.46716743311972,-3.27410876407595
2.651762,-3.44387115346194,-4.246045718006872
2.671226,-3.4199005965347604,-4.357871001228368
2.672143,-3.3957951841537004,-5.728004386248367
2.674265,-3.3729371847210303,-5.977699927584748
2.674944,-3.3491351971112007,-2.6774690959122625
2.704173,-3.326176056088121,-2.9970764400269814
2.70486,-3.3033180566554514,-2.271651651982391
2.706696,-3.2794149274552113,-3.0811235681710984
2.707393,-3.2558152230262016,-3.6602204409161576
2.726787,-3.232384087914542,-3.102667842516154
2.727499,-3.2089866666663522,-1.8467301832224594
2.729867,-3.1855555315546926,-4.029556964702953
2.730567,-3.162191824169973,-5.924791889675279
2.749987,-3.1386258336044333,-2.449692947654637
2.750674,-3.114216996452143,-4.68549884407248
2.752529,-3.091021858384773,-4.192476851769141
2.753232,-3.0667478766863625,-2.83489296561177
2.773565,-3.0435527386189936,-3.6114960532211065
2.774252,-3.0198181787361036,-4.123150505899693
2.777674,-2.9959824772628036,-2.367017554723602
2.778367,-2.9721804896529735,-3.9097481280489834
2.799886,-2.9484122159066137,-6.650341408163742
2.800591,-2.9248462253410734,-2.3504582271548786
2.803678,-2.9013476625024737,-3.214167416469799
2.80439,-2.8771073946675334,0.07708816408622232
2.821585,-2.854047112054044,-5.814090707701556
2.822275,-2.830413693761564,-4.478907006161662
2.824884,-2.806746561605614,-1.7074731214643715
2.825587,-2.7837537067190645,-3.9799396010032226
2.85101,-2.7596820082014744,-3.905156033854192
2.851935,-2.7362508730898147,-1.666547265517301
2.8581,-2.7128534518416245,-4.3642074341339185
2.858783,-2.689354889003025,-1.553518332869357
2.877176,-2.6659911816183053,-2.56541961861029
2.877878,-2.6427286158239953,-3.1224070645820605
2.882523,-2.619466050029685,-5.309788392288829
2.883232,-2.5957652040102652,-2.169781647164941
2.906967,-2.573176915485356,-2.133314112964585
2.907667,-2.550993193322087,-5.716372447583687
2.911903,-2.5278654829816567,-3.4738839574294067
2.912603,-2.5047377726412274,-3.99637746045595
2.93575,-2.4826214782048983,-1.8317528542768517
2.936452,-2.4599994758165185,-0.5745418095060755
2.939709,-2.43842260319571,-4.8843074189985
2.940521,-2.4158006008073305,-2.723526406875814
2.961703,-2.3943248697769315,-1.895734479829611
2.962403,-2.372478286248362,-2.1240651626426073
2.965288,-2.351541977033483,-4.1548277159812415
