time,clean,noisy
1.218591,0.486322480554953,3.9432795572376884
1.21928,0.42698608084772816,2.7126360018541806
1.242688,0.3672788286423333,4.8404301633069
1.243383,0.30733557939264833,3.185258819738242
1.245878,0.24742604400643325,0.3621494503310121
1.24657,0.18667366203346775,1.2993769032923221
1.264961,0.12595499392397233,1.7381366368857434
1.265661,0.06469690399895672,1.151769368883711
1.267491,0.0034051002104711417,0.6389354231617861
1.268185,-0.058898119482114965,3.8864833555892426
1.291596,-0.12093162826694091,1.441851692227168
1.292292,-0.18367312818463716,0.8536959120978875
1.294618,-0.24617863105804333,2.1403225881234733
1.295307,-0.3090212725661496,3.422140137840626
1.317271,-0.37260561907059614,1.784357152018472
1.317972,-0.43635853489239274,4.611557823881338
1.319812,-0.5001114507141894,2.848153275937106
1.320497,-0.5652803488017266,1.3682071642489904
1.340278,-0.6293029755312834,2.0567238331233204
1.340979,-0.6941684488475907,1.4765850617579868
1.342814,-0.7588653528465478,1.9215181971502056
1.343511,-0.8246748143400152,3.323642832537272
1.36353,-0.8896077153832624,-0.36122688696456784
1.364338,-0.9558891709653101,2.0752045197559155
1.369332,-1.0206872165546774,6.220645511516386
1.370031,-1.0862269671403846,2.168159396633422
1.39227,-1.1528792752206025,1.2036760555340582
1.392969,-1.2182167426254897,2.0917165136430955
1.397368,-1.2847004813883576,2.150111658062461
1.39806,-1.350981936970405,2.8402474981733707
1.422885,-1.4170948232351028,1.1878574123039995
1.423574,-1.4832414233632707,0.3777922461950518
1.425428,-1.5494554512183785,1.1143690304181
1.426121,-1.6154334820291958,0.08644307623444258
1.445154,-1.6823217871537042,0.02119146076513312
1.44584,-1.7491763784147423,0.25822159370141895
1.448024,-1.8146824151369794,0.43947475493900323
1.448731,-1.881301009353727,3.209377688497298
1.468625,-1.947953317433945,1.625143333550129
1.469318,-2.0136616373370027,1.5863380824575266
1.471167,-2.0803813731441605,0.4873340702787108
1.47187,-2.147134822814788,-1.0765334978989975
1.491589,-2.2127757149909053,1.0091247422232208
1.492289,-2.2783491794400828,1.0176127887783828
1.494142,-2.3442934963874307,-1.3886679720753348
1.494826,-2.4101029578808983,-0.29717552213828213
1.513883,-2.475979847101306,-3.6456762487938636
1.5148,-2.5412498867792532,1.5677406469324366
1.517453,-2.6062165016859704,0.007371541142442428
1.518136,-2.671789966135148,1.1025561574720515
1.538877,-2.736284586953285,-0.8961859780724293
1.539589,-2.8004420691367216,0.9976843683100611
1.54316,-2.8640938433681082,-0.34568550770751294
1.54386,-2.927947900780315,2.9353987242629738
1.565965,-2.9910602531961814,-2.2708733310601428
1.566669,-3.053633183796528,1.6370820551540426
1.568505,-3.116340969850754,-2.4902171498359413
1.569211,-3.1778687706835296,-0.5355418512772552
1.589919,-3.2406439844646955,-1.6682363749976492
1.590609,-3.3023066407513517,0.5064566932006551
1.595262,-3.3628904534069672,0.10097766882868164
1.595962,-3.422631419475832,-0.4281796294047373
1.614476,-3.483653512356557,-0.6067824345646944
1.615167,-3.542821342746432,2.3721862595123184
1.618402,-3.603236586084697,3.5899306852258075
1.619098,-3.662741555109272,-1.71003339931789
1.638447,-3.722111668679967,1.9841868403353933
1.639145,-3.7802006554388017,-1.1842639647453153
1.640986,-3.8372782262935354,-0.6815111375047187
1.641689,-3.895603210096659,0.26832326616238955
1.66041,-3.952545925497513,0.7076075816392438
1.661115,-4.009084074536727,1.2750061473121634
1.664652,-4.06494794630654,0.6854778455413433
1.665338,-4.120744390349414,1.965839383398899
1.683013,-4.176743117573108,-0.23644500564761328
1.683697,-4.231797856619641,1.299083151827579
1.685546,-4.285773752035134,1.3470305361662436
1.686242,-4.339581078133277,2.0594249325587533
1.705062,-4.393658115139179,-0.8195631306347835
1.70576,-4.446993447148741,-2.7829379671830483
1.708077,-4.498946510756032,-1.4450181966568811
1.708774,-4.551236712998024,2.2034518060191455
1.727975,-4.603560629103486,1.2860781534541044
1.728684,-4.654603418397087,1.7082246401515846
1.73097,-4.7056124938272195,-0.9748337935206914
1.731778,-4.75621700289571,0.5464258600720016
1.752078,-4.806855225827671,-1.241411783789371
1.752777,-4.856313463538182,1.561745883613972
1.758555,-4.905299707160113,-0.4801341400585966
1.759363,-4.953679101239582,1.3329399721967063
1.78006,-5.002092209182523,1.867274656023275
1.780764,-5.049426473494424,-3.956045801341702
1.782613,-5.096457313035093,-0.7997740497760617
1.783308,-5.144027574391282,-1.4678581910815933
1.802653,-5.190350422799082,0.8157244467818499
1.803346,-5.234751580989092,-6.376872319979765
1.805191,-5.28046757985443,-4.429932955399897
1.805891,-5.325711584631189,3.8873507147449184
1.827279,-5.369741890323027,-3.933141502574922
1.827978,-5.413367629653225,-0.45615638710452777
1.831046,-5.4559819530793225,0.6591267866188166
1.831731,-5.497483719010909,-0.8260453271832673
1.85507,-5.540401467208238,-3.008317659991083
1.855764,-5.580723247918375,7.677354711784721
1.858123,-5.622292441576902,-0.7756329095315229
1.858822,-5.662782791604389,-0.656628181301472
1.878805,-5.702059442546956,0.25104418505103365
1.879497,-5.740088680541131,-2.91151064760704
1.881354,-5.7788259096681776,-4.020064544284853
1.882049,-5.816248298119893,2.3748687823297603
1.900369,-5.853502117254259,1.6603423498377565
1.901064,-5.889070243215124,-1.4702679036821682
1.903943,-5.92548121576274,0.6183956941407258
1.904634,-5.961083055587074,-0.14552770826588968
1.924141,-5.994999202237908,-0.2158265778918793
1.924846,-6.028139930028932,2.0824011331484504
1.926695,-6.061617796454655,-2.979465571788639
1.927396,-6.09371339447811,-2.7912045253084647
1.946362,-6.126247272726673,3.3326565049948966
1.947061,-6.156320038941925,-7.269286515905206
1.952651,-6.186628802201469,-0.7906935068788226
1.95334,-6.215825007966501,-2.49437209968302
1.978863,-6.244953786004593,-3.3519491272943274
1.979562,-6.2710820301938535,-0.7134183037110859
1.982889,-6.298693684375795,-1.6999211517092867
1.983591,-6.322630527439505,-2.6288019775689975
2.001466,-6.347848497315076,-3.2340682648457735
2.002174,-6.371009921518975,-2.2485257735618545
2.004005,-6.393935348678585,-1.4661995327393131
2.004702,-6.43230172530746,-0.4547236528084353
2.028155,-6.471173809888387,-8.150883799780235
2.028862,-6.507382499255183,-5.417395877030978
2.030702,-6.542613486581347,-8.989450978833368
2.031396,-6.574776512331741,-6.729220552007321
2.05386,-6.607883526259296,-4.387397391420823
2.054561,-6.6375854399763785,-4.552398633742214
2.056407,-6.668703335959201,3.1799924793961303
2.057092,-6.695775568325622,-2.9642010468711804
2.076481,-6.7236906472787945,-3.962866290396459
2.077187,-6.748807475563955,-1.8924684789903627
2.081187,-6.7745648672550445,-9.316427434984647
2.081878,-6.798097143957115,-4.160804366466071
2.103,-6.821224854297545,-4.627009473134239
2.103933,-6.842093735785483,-1.583959178195622
2.107106,-6.8630974727273015,-0.5740786525290869
2.107807,-6.881741239226219,-1.4801955824392126
2.128869,-6.900351291861668,-4.1179871506791
2.129566,-6.915758527467465,-6.671523583609706
2.131402,-6.932244606704302,-5.57515846019876
2.132101,-6.946134718453947,-3.2791731083970532
2.151588,-6.959991116340122,-7.383846668250098
2.152286,-6.971790968554627,-6.077239965107429
2.154132,-6.983590820769132,-1.493915063112088
2.154825,-6.993030702540735,-5.5258157629371
2.177682,-7.002740295220099,-3.7674872019902854
2.178379,-7.009314498596751,-12.735887034789418
2.180238,-7.017439539693025,3.2141065246231815
2.180924,-7.023642890571509,-5.789139010854887
2.20163,-7.028699970092011,-4.07473451285969
2.202328,-7.032509636664122,0.3369079106466164
2.205438,-7.036251875509294,-5.455604306125628
2.206132,-7.037667857775035,-2.7983091023061997
2.226952,-7.038004996409736,-3.536774175769315
2.227662,-7.0375330023211555,-4.357839059392271
2.229542,-7.036959866642165,-1.655841985006197
2.230243,-7.033723335749043,-2.2076090477838584
2.256176,-7.030925085081033,-2.5029278299483484
2.256861,-7.025564580789301,-5.1983750321874105
2.258702,-7.021451489445958,-2.5840009748785757
2.25941,-7.014203008799905,0.9590056561921911
2.279359,-7.005740829068932,0.31527925245496824
2.280051,-6.997312363201428,-6.010776012268663
2.282231,-6.987400487341244,-4.507209994914572
2.282937,-6.976106343078788,-7.773001946549645
2.301485,-6.963969352229584,-4.2533378684443
2.302185,-6.951191797974449,-5.622576947349779
2.304026,-6.938447957582783,-6.112676928177574
2.304722,-6.923479002202097,-1.4968695610332101
2.324187,-6.908071766596301,-6.0450728837633525
2.324889,-6.891349690315174,-4.201243053630535
2.328293,-6.875571602211208,-3.8941028054702174
2.32899,-6.856253558442889,-3.7171634311785122
2.350272,-6.837980644442141,-0.38976772383885616
2.35097,-6.818392889766064,-9.384703970670841
2.353305,-6.798265713274465,-1.0452882534541947
2.354,-6.7766214129267155,1.4993069518610334
2.370262,-6.755044540305907,0.17139730159435507
2.37097,-6.733063101323458,-3.325117196526016
2.372815,-6.709800535529149,-8.850004052878955
2.373509,-6.685155701332569,-3.2223598752647424
2.39538,-6.661926849401729,-8.779600227982687
2.396093,-6.637450584522499,0.9503872137393534
2.397942,-6.612030331466108,-5.52735374426846
2.398644,-6.586036942730726,-5.757819498205637
2.418061,-6.560043553995346,-2.917032670321732
2.418769,-6.533544457307915,-3.9838462055320285
2.420621,-6.506505938804964,-0.7844126611077447
2.421306,-6.478152579626682,-0.3339421343612039
2.440785,-6.4511477749872,-6.708288689107926
2.441485,-6.421985283085639,-3.006651538417468
2.444361,-6.394002776405527,-4.577203448774631
2.445052,-6.3640648656441545,-7.3978322169608735
2.464303,-6.335408081694642,-6.035880223933393
2.465012,-6.30486332139081,-4.776749390783667
2.46791,-6.275161407673727,0.5191180288061126
2.468608,-6.243672659192734,-6.415055642139825
2.487554,-6.213599892977482,-3.0364293675496032
2.488258,-6.182380855404248,-1.8312585907622432
2.491279,-6.151128103967545,-2.9026826068982645
2.491979,-6.119942780257781,-0.9066589103421099
2.508661,-6.087746040643918,-3.5715848619241237
2.509373,-6.055481873303115,-2.8694559373037927
2.511229,-6.023386275279661,-6.395349877888848
2.511929,-5.990582686123337,-2.5745674084513968
2.531377,-5.958655657417234,-4.579764509178382
2.532089,-5.926121779168671,-8.322372876073164
2.533931,-5.892913623650707,-3.441421928578094
2.534638,-5.860110034494384,-4.9180548514682485
2.557942,-5.82730644533806,-1.6560518999705391
2.558633,-5.793862292775805,-6.3007952211545195
2.560483,-5.7602158570327315,-2.586882587045439
2.561174,-5.7268391321974175,0.03131633634426789
2.581061,-5.693799545996803,-9.022072745349274
2.581761,-5.6604565350249585,-1.1869377644250438
2.583938,-5.627113524053115,-3.7839477278563964
2.584637,-5.594107651715971,-1.1146378881390513
2.607764,-5.560629785290247,-1.0130414634468492
2.608457,-5.5267136386394125,-3.4791903692289097
2.613187,-5.4938763356196185,-4.8435883412249705
2.613874,-5.459791619651436,-5.715622757216311
2.633385,-5.427122885948991,2.6807678000163353
2.634085,-5.392903314526927,-1.8731868377043286
2.63674,-5.360167153097544,0.012266767587779448
2.637436,-5.327801844166331,-3.6940952603209425
2.659571,-5.294526260921426,-3.534984754174018
2.660269,-5.260812397451412,0.04173415045595341
2.662754,-5.229188793516539,-3.075917337735169
2.663448,-5.196823484585326,-1.2417836422903878
2.682174,-5.164053609292471,-0.896492189154019
2.682873,-5.131924297405548,-1.8857578520220777
2.695584,-5.099592702337804,-0.5187251222712677
2.696397,-5.067227393406591,-2.6320183383460716
2.716525,-5.034929512202317,-2.536834952711362
2.717216,-5.003137338950094,0.37729658778350883
2.719072,-4.971345165697872,-1.8097557666001478
2.719776,-4.939350709264828,0.27712901870853024
2.738084,-4.907221397377904,0.7607506755707536
2.738781,-4.874451522085051,5.636384352134938
2.74116,-4.842996487467529,1.4188809555048691
2.741857,-4.811271741942245,-2.23522703060771
2.76191,-4.779580710280432,-2.0139485688455947
2.762732,-4.747653681574329,-5.904537517558111
2.76598,-4.715895222185575,1.0484616672112175
2.766668,-4.6836310548447715,3.711992850417737
2.786875,-4.652951439087058,-2.429807421915164
2.787562,-4.621428976742595,-0.7212926310931336
